trip_id,start_time,end_time,headway_secs
FE0730034,10:00:00,10:59:59,22
FE0730043,11:00:00,11:59:59,20
FE0730018,11:00:00,11:59:59,20
FE0730035,11:00:00,11:59:59,20
FE0730028,11:00:00,11:59:59,20
FE0730019,11:00:00,11:59:59,20
FE0730044,11:00:00,11:59:59,20
FE0730029,12:00:00,15:59:59,21
FE0730036,12:00:00,15:59:59,21
FE0730045,12:00:00,15:59:59,21
FE07300110,12:00:00,15:59:59,21
FE07300210,12:00:00,15:59:59,21
FE0730037,12:00:00,15:59:59,21
FE07300111,12:00:00,15:59:59,21
FE0730046,12:00:00,15:59:59,21
FE07300211,12:00:00,15:59:59,21
FE0730038,12:00:00,15:59:59,21
FE0730047,12:00:00,15:59:59,21
FE07300112,12:00:00,15:59:59,21
FE07300212,12:00:00,15:59:59,21
FE0730039,12:00:00,15:59:59,21
FE07300113,12:00:00,15:59:59,21
FE0730048,12:00:00,15:59:59,21
FE07300213,12:00:00,15:59:59,21
FE07300310,12:00:00,15:59:59,21
FE07300114,12:00:00,15:59:59,21
FE0730049,12:00:00,15:59:59,21
FE07300214,12:00:00,15:59:59,21
FE07300311,12:00:00,15:59:59,21
FE07300410,12:00:00,15:59:59,21
FE07300115,12:00:00,15:59:59,21
FE07300215,16:00:00,19:59:59,20
FE07300312,16:00:00,19:59:59,20
FE07300411,16:00:00,19:59:59,20
FE07300116,16:00:00,19:59:59,20
FE07300313,16:00:00,19:59:59,20
FE07300216,16:00:00,19:59:59,20
FE07300117,16:00:00,19:59:59,20
FE07300412,16:00:00,19:59:59,20
FE07300217,16:00:00,19:59:59,20
FE07300314,16:00:00,19:59:59,20
FE07300413,16:00:00,19:59:59,20
FE07300118,16:00:00,19:59:59,20
FE07300315,16:00:00,19:59:59,20
FE07300218,16:00:00,19:59:59,20
FE07300119,16:00:00,19:59:59,20
FE07300414,16:00:00,19:59:59,20
FE07300219,16:00:00,19:59:59,20
FE07300316,16:00:00,19:59:59,20
FE07300415,16:00:00,19:59:59,20
FE07300120,16:00:00,19:59:59,20
FE07300317,16:00:00,19:59:59,20
FE07300220,16:00:00,19:59:59,20
FE07300121,16:00:00,19:59:59,20
FE07300416,16:00:00,19:59:59,20
FE07300221,20:00:00,20:59:59,24
FE07300318,20:00:00,20:59:59,24
FE07300122,20:00:00,20:59:59,24
FE07300417,20:00:00,20:59:59,24
FE07300222,20:00:00,20:59:59,24
FE07300319,20:00:00,20:59:59,24
FE07300418,21:00:00,22:59:59,26
FE07300123,21:00:00,22:59:59,26
FE07300320,21:00:00,22:59:59,26
FE07300223,21:00:00,22:59:59,26
FE07300124,21:00:00,22:59:59,26
FE07300419,21:00:00,22:59:59,26
FE07300224,21:00:00,22:59:59,26
FE07300125,21:00:00,22:59:59,26
FE07300420,21:00:00,22:59:59,26
FE07300225,23:00:00,23:59:59,24
FE07300126,23:00:00,23:59:59,24
FE07300226,23:00:00,23:59:59,24
LA0730011,5:00:00,5:59:59,24
LA0730021,6:00:00,6:59:59,20
LA0730012,6:00:00,6:59:59,20
LA0730031,6:00:00,6:59:59,20
LA0730041,6:00:00,6:59:59,20
LA0730022,6:00:00,6:59:59,20
LA0730013,6:00:00,6:59:59,20
LA0730032,6:00:00,6:59:59,20
LA0730051,6:00:00,6:59:59,20
LA0730023,7:00:00,7:59:59,17
LA0730042,7:00:00,7:59:59,17
LA0730061,7:00:00,7:59:59,17
LA0730014,7:00:00,7:59:59,17
LA0730033,7:00:00,7:59:59,17
LA0730052,7:00:00,7:59:59,17
LA0730071,7:00:00,7:59:59,17
LA0730043,7:00:00,7:59:59,17
LA0730024,7:00:00,7:59:59,17
LA0730081,8:00:00,16:59:59,12
LA0730062,8:00:00,16:59:59,12
LA0730015,8:00:00,16:59:59,12
LA0730034,8:00:00,16:59:59,12
LA0730091,8:00:00,16:59:59,12
LA0730072,8:00:00,16:59:59,12
LA0730053,8:00:00,16:59:59,12
LA0730025,8:00:00,16:59:59,12
LA0730044,8:00:00,16:59:59,12
LA0730063,8:00:00,16:59:59,12
LA0730082,8:00:00,16:59:59,12
LA0730035,8:00:00,16:59:59,12
LA0730016,8:00:00,16:59:59,12
LA0730073,8:00:00,16:59:59,12
LA0730092,8:00:00,16:59:59,12
LA0730045,8:00:00,16:59:59,12
LA0730054,8:00:00,16:59:59,12
LA0730083,8:00:00,16:59:59,12
LA0730026,8:00:00,16:59:59,12
LA0730017,8:00:00,16:59:59,12
LA0730064,8:00:00,16:59:59,12
LA0730093,8:00:00,16:59:59,12
LA0730074,8:00:00,16:59:59,12
LA0730055,8:00:00,16:59:59,12
LA0730046,8:00:00,16:59:59,12
LA0730027,8:00:00,16:59:59,12
LA0730084,8:00:00,16:59:59,12
LA0730065,8:00:00,16:59:59,12
LA0730018,8:00:00,16:59:59,12
LA0730075,8:00:00,16:59:59,12
LA0730094,8:00:00,16:59:59,12
LA0730047,8:00:00,16:59:59,12
LA0730056,8:00:00,16:59:59,12
LA0730085,8:00:00,16:59:59,12
LA0730028,8:00:00,16:59:59,12
LA0730019,8:00:00,16:59:59,12
LA0730066,8:00:00,16:59:59,12
LA0730095,8:00:00,16:59:59,12
LA0730076,8:00:00,16:59:59,12
LA0730057,8:00:00,16:59:59,12
LA0730048,8:00:00,16:59:59,12
LA0730029,8:00:00,16:59:59,12
LA0730086,8:00:00,16:59:59,12
LA0730067,8:00:00,16:59:59,12
LA07300110,8:00:00,16:59:59,12
LA0730077,8:00:00,16:59:59,12
LA0730096,8:00:00,16:59:59,12
LA0730049,8:00:00,16:59:59,12
LA0730058,8:00:00,16:59:59,12
LA0730087,8:00:00,16:59:59,12
LA07300210,8:00:00,16:59:59,12
LA07300111,8:00:00,16:59:59,12
LA0730068,8:00:00,16:59:59,12
LA0730097,8:00:00,16:59:59,12
LA0730078,8:00:00,16:59:59,12
LA0730059,8:00:00,16:59:59,12
LA07300410,8:00:00,16:59:59,12
LA07300211,8:00:00,16:59:59,12
LA0730088,8:00:00,16:59:59,12
LA07300112,8:00:00,16:59:59,12
LA0730069,8:00:00,16:59:59,12
LA0730079,8:00:00,16:59:59,12
LA0730098,8:00:00,16:59:59,12
LA07300411,8:00:00,16:59:59,12
LA07300510,8:00:00,16:59:59,12
LA0730089,8:00:00,16:59:59,12
LA07300212,8:00:00,16:59:59,12
LA07300113,8:00:00,16:59:59,12
LA07300610,8:00:00,16:59:59,12
LA0730099,8:00:00,16:59:59,12
LA07300710,8:00:00,16:59:59,12
LA07300511,8:00:00,16:59:59,12
LA07300412,8:00:00,16:59:59,12
LA07300213,8:00:00,16:59:59,12
LA07300810,8:00:00,16:59:59,12
LA07300114,8:00:00,16:59:59,12
LA07300611,8:00:00,16:59:59,12
LA07300711,8:00:00,16:59:59,12
LA07300910,8:00:00,16:59:59,12
LA07300413,8:00:00,16:59:59,12
LA07300512,8:00:00,16:59:59,12
LA07300811,8:00:00,16:59:59,12
LA07300214,8:00:00,16:59:59,12
LA07300115,8:00:00,16:59:59,12
LA07300612,8:00:00,16:59:59,12
LA07300911,8:00:00,16:59:59,12
LA07300712,8:00:00,16:59:59,12
LA07300513,8:00:00,16:59:59,12
LA07300414,8:00:00,16:59:59,12
LA07300215,8:00:00,16:59:59,12
LA07300812,8:00:00,16:59:59,12
LA07300613,8:00:00,16:59:59,12
LA07300116,8:00:00,16:59:59,12
LA07300713,17:00:00,18:59:59,13
LA07300912,17:00:00,18:59:59,13
LA07300415,17:00:00,18:59:59,13
LA07300514,17:00:00,18:59:59,13
LA07300813,17:00:00,18:59:59,13
LA07300216,17:00:00,18:59:59,13
LA07300117,17:00:00,18:59:59,13
LA07300614,17:00:00,18:59:59,13
LA07300714,17:00:00,18:59:59,13
LA07300913,17:00:00,18:59:59,13
LA07300515,17:00:00,18:59:59,13
LA07300416,17:00:00,18:59:59,13
LA07300217,17:00:00,18:59:59,13
LA07300814,17:00:00,18:59:59,13
LA07300615,17:00:00,18:59:59,13
LA07300118,17:00:00,18:59:59,13
LA07300715,17:00:00,18:59:59,13
LA07300914,17:00:00,18:59:59,13
LA07300417,17:00:00,18:59:59,13
LA07300516,17:00:00,18:59:59,13
LA07300815,19:00:00,19:59:59,14
LA07300218,19:00:00,19:59:59,14
LA07300119,19:00:00,19:59:59,14
LA07300616,19:00:00,19:59:59,14
LA07300716,19:00:00,19:59:59,14
LA07300915,19:00:00,19:59:59,14
LA07300418,19:00:00,19:59:59,14
LA07300517,19:00:00,19:59:59,14
LA07300816,19:00:00,19:59:59,14
LA07300219,20:00:00,20:59:59,18
LA07300120,20:00:00,20:59:59,18
LA07300717,20:00:00,20:59:59,18
LA07300916,20:00:00,20:59:59,18
LA07300518,20:00:00,20:59:59,18
LA07300419,20:00:00,20:59:59,18
LA07300220,20:00:00,20:59:59,18
LA07300121,20:00:00,20:59:59,18
LA07300718,21:00:00,21:59:59,19
LA07300519,21:00:00,21:59:59,19
LA07300420,21:00:00,21:59:59,19
LA07300221,21:00:00,21:59:59,19
LA07300122,21:00:00,21:59:59,19
LA07300719,21:00:00,21:59:59,19
LA07300520,21:00:00,21:59:59,19
LA07300222,22:00:00,22:59:59,24
LA07300421,22:00:00,22:59:59,24
LA07300720,22:00:00,22:59:59,24
LA07300521,22:00:00,22:59:59,24
LA07300422,22:00:00,22:59:59,24
LA07300721,23:00:00,23:59:59,22
LA07300522,23:00:00,23:59:59,22
LA07300722,23:00:00,23:59:59,22
SA0730011,5:00:00,5:59:59,22
SA0730021,6:00:00,6:59:59,33
SA0730012,6:00:00,6:59:59,33
SA0730013,6:00:00,6:59:59,33
SA0730022,6:00:00,6:59:59,33
SA0730031,7:00:00,7:59:59,30
SA0730014,7:00:00,7:59:59,30
SA0730023,7:00:00,7:59:59,30
SA0730032,7:00:00,7:59:59,30
SA0730015,7:00:00,7:59:59,30
SA0730024,8:00:00,9:59:59,25
SA0730033,8:00:00,9:59:59,25
SA0730016,8:00:00,9:59:59,25
SA0730025,8:00:00,9:59:59,25
SA0730034,8:00:00,9:59:59,25
SA0730017,8:00:00,9:59:59,25
SA0730026,8:00:00,9:59:59,25
SA0730035,8:00:00,9:59:59,25
SA0730018,8:00:00,9:59:59,25
SA0730041,8:00:00,9:59:59,25
SA0730027,10:00:00,10:59:59,24
SA0730036,10:00:00,10:59:59,24
SA0730019,10:00:00,10:59:59,24
SA0730042,10:00:00,10:59:59,24
SA0730051,10:00:00,10:59:59,24
SA0730028,10:00:00,10:59:59,24
SA0730037,10:00:00,10:59:59,24
SA07300110,11:00:00,11:59:59,20
SA0730043,11:00:00,11:59:59,20
SA0730052,11:00:00,11:59:59,20
SA0730029,11:00:00,11:59:59,20
SA0730038,11:00:00,11:59:59,20
SA07300111,11:00:00,11:59:59,20
SA0730044,12:00:00,13:59:59,18
SA0730053,12:00:00,13:59:59,18
SA07300210,12:00:00,13:59:59,18
SA0730039,12:00:00,13:59:59,18
SA07300112,12:00:00,13:59:59,18
SA0730045,12:00:00,13:59:59,18
SA0730054,12:00:00,13:59:59,18
SA07300211,12:00:00,13:59:59,18
SA07300310,12:00:00,13:59:59,18
SA07300113,12:00:00,13:59:59,18
SA0730046,12:00:00,13:59:59,18
SA0730055,12:00:00,13:59:59,18
SA07300212,12:00:00,13:59:59,18
SA07300311,12:00:00,13:59:59,18
SA07300114,14:00:00,15:59:59,20
SA0730047,14:00:00,15:59:59,20
SA0730056,14:00:00,15:59:59,20
SA07300213,14:00:00,15:59:59,20
SA07300312,14:00:00,15:59:59,20
SA07300115,14:00:00,15:59:59,20
SA0730048,14:00:00,15:59:59,20
SA0730057,14:00:00,15:59:59,20
SA07300214,14:00:00,15:59:59,20
SA07300313,14:00:00,15:59:59,20
SA07300116,14:00:00,15:59:59,20
SA07300215,14:00:00,15:59:59,20
SA0730058,14:00:00,15:59:59,20
SA07300117,16:00:00,16:59:59,19
SA07300314,16:00:00,16:59:59,19
SA0730059,16:00:00,16:59:59,19
SA07300216,16:00:00,16:59:59,19
SA07300315,16:00:00,16:59:59,19
SA07300118,16:00:00,16:59:59,19
SA07300217,17:00:00,17:59:59,21
SA07300510,17:00:00,17:59:59,21
SA07300119,17:00:00,17:59:59,21
SA07300316,17:00:00,17:59:59,21
SA0730049,17:00:00,17:59:59,21
SA07300218,17:00:00,17:59:59,21
SA07300511,17:00:00,17:59:59,21
SA07300120,18:00:00,18:59:59,20
SA07300317,18:00:00,18:59:59,20
SA07300410,18:00:00,18:59:59,20
SA07300219,18:00:00,18:59:59,20
SA07300512,18:00:00,18:59:59,20
SA07300121,18:00:00,18:59:59,20
SA07300318,18:00:00,18:59:59,20
SA07300411,19:00:00,19:59:59,17
SA07300220,19:00:00,19:59:59,17
SA07300513,19:00:00,19:59:59,17
SA07300122,19:00:00,19:59:59,17
SA07300319,19:00:00,19:59:59,17
SA07300412,19:00:00,19:59:59,17
SA07300221,19:00:00,19:59:59,17
SA07300514,20:00:00,20:59:59,19
SA07300123,20:00:00,20:59:59,19
SA07300320,20:00:00,20:59:59,19
SA07300413,20:00:00,20:59:59,19
SA07300222,20:00:00,20:59:59,19
SA07300515,20:00:00,20:59:59,19
SA07300124,20:00:00,20:59:59,19
SA07300321,21:00:00,21:59:59,21
SA07300414,21:00:00,21:59:59,21
SA07300516,21:00:00,21:59:59,21
SA07300223,21:00:00,21:59:59,21
SA07300322,21:00:00,21:59:59,21
SA07300415,21:00:00,21:59:59,21
SA07300224,22:00:00,22:59:59,25
SA07300517,22:00:00,22:59:59,25
SA07300416,22:00:00,22:59:59,25
SA07300323,22:00:00,22:59:59,25
SA07300518,22:00:00,22:59:59,25
SA07300417,23:00:00,23:59:59,22
SA07300324,23:00:00,23:59:59,22
SA07300418,23:00:00,23:59:59,22
FE0740011,7:00:00,8:59:59,32
FE0740021,7:00:00,8:59:59,32
FE0740012,7:00:00,8:59:59,32
FE0740022,7:00:00,8:59:59,32
FE0740031,7:00:00,8:59:59,32
FE0740013,7:00:00,8:59:59,32
FE0740023,7:00:00,8:59:59,32
FE0740032,7:00:00,8:59:59,32
FE0740041,7:00:00,8:59:59,32
FE0740014,9:00:00,9:59:59,26
FE0740024,9:00:00,9:59:59,26
FE0740033,9:00:00,9:59:59,26
FE0740042,9:00:00,9:59:59,26
FE0740051,9:00:00,9:59:59,26
FE0740015,9:00:00,9:59:59,26
FE0740025,9:00:00,9:59:59,26
FE0740034,10:00:00,12:59:59,20
FE0740043,10:00:00,12:59:59,20
FE0740052,10:00:00,12:59:59,20
FE0740016,10:00:00,12:59:59,20
FE0740026,10:00:00,12:59:59,20
FE0740035,10:00:00,12:59:59,20
FE0740044,10:00:00,12:59:59,20
FE0740053,10:00:00,12:59:59,20
FE0740017,10:00:00,12:59:59,20
FE0740027,10:00:00,12:59:59,20
FE0740036,10:00:00,12:59:59,20
FE0740045,10:00:00,12:59:59,20
FE0740054,10:00:00,12:59:59,20
FE0740018,10:00:00,12:59:59,20
FE0740028,10:00:00,12:59:59,20
FE0740037,10:00:00,12:59:59,20
FE0740046,10:00:00,12:59:59,20
FE0740055,10:00:00,12:59:59,20
FE0740019,13:00:00,14:59:59,21
FE0740029,13:00:00,14:59:59,21
FE0740038,13:00:00,14:59:59,21
FE0740047,13:00:00,14:59:59,21
FE0740056,13:00:00,14:59:59,21
FE07400110,13:00:00,14:59:59,21
FE07400210,13:00:00,14:59:59,21
FE0740039,13:00:00,14:59:59,21
FE0740048,13:00:00,14:59:59,21
FE0740057,13:00:00,14:59:59,21
FE07400111,13:00:00,14:59:59,21
FE07400211,13:00:00,14:59:59,21
FE07400310,15:00:00,17:59:59,20
FE0740049,15:00:00,17:59:59,20
FE0740058,15:00:00,17:59:59,20
FE07400112,15:00:00,17:59:59,20
FE07400212,15:00:00,17:59:59,20
FE07400311,15:00:00,17:59:59,20
FE07400410,15:00:00,17:59:59,20
FE0740059,15:00:00,17:59:59,20
FE07400113,15:00:00,17:59:59,20
FE07400213,15:00:00,17:59:59,20
FE07400312,15:00:00,17:59:59,20
FE07400411,15:00:00,17:59:59,20
FE07400510,15:00:00,17:59:59,20
FE07400114,15:00:00,17:59:59,20
FE07400214,15:00:00,17:59:59,20
FE07400313,15:00:00,17:59:59,20
FE07400412,15:00:00,17:59:59,20
FE07400511,15:00:00,17:59:59,20
FE07400115,18:00:00,20:59:59,21
FE07400215,18:00:00,20:59:59,21
FE07400314,18:00:00,20:59:59,21
FE07400413,18:00:00,20:59:59,21
FE07400512,18:00:00,20:59:59,21
FE07400116,18:00:00,20:59:59,21
FE07400216,18:00:00,20:59:59,21
FE07400315,18:00:00,20:59:59,21
FE07400414,18:00:00,20:59:59,21
FE07400513,18:00:00,20:59:59,21
FE07400117,18:00:00,20:59:59,21
FE07400217,18:00:00,20:59:59,21
FE07400316,18:00:00,20:59:59,21
FE07400415,18:00:00,20:59:59,21
FE07400514,18:00:00,20:59:59,21
FE07400118,18:00:00,20:59:59,21
FE07400218,18:00:00,20:59:59,21
FE07400317,21:00:00,21:59:59,24
FE07400416,21:00:00,21:59:59,24
FE07400515,21:00:00,21:59:59,24
FE07400119,21:00:00,21:59:59,24
FE07400219,21:00:00,21:59:59,24
FE07400318,21:00:00,21:59:59,24
FE07400516,22:00:00,22:59:59,27
FE07400120,22:00:00,22:59:59,27
FE07400220,22:00:00,22:59:59,27
FE07400319,22:00:00,22:59:59,27
FE07400121,22:00:00,22:59:59,27
FE07400221,23:00:00,23:59:59,30
FE07400320,23:00:00,23:59:59,30
FE07400222,23:00:00,23:59:59,30
LA0740011,5:00:00,5:59:59,30
LA0740021,6:00:00,7:59:59,20
LA0740031,6:00:00,7:59:59,20
LA0740012,6:00:00,7:59:59,20
LA0740041,6:00:00,7:59:59,20
LA0740022,6:00:00,7:59:59,20
LA0740051,6:00:00,7:59:59,20
LA0740032,6:00:00,7:59:59,20
LA0740013,6:00:00,7:59:59,20
LA0740061,6:00:00,7:59:59,20
LA0740042,6:00:00,7:59:59,20
LA0740023,6:00:00,7:59:59,20
LA0740052,6:00:00,7:59:59,20
LA0740071,6:00:00,7:59:59,20
LA0740014,6:00:00,7:59:59,20
LA0740033,8:00:00,9:59:59,15
LA0740081,8:00:00,9:59:59,15
LA0740062,8:00:00,9:59:59,15
LA0740043,8:00:00,9:59:59,15
LA0740024,8:00:00,9:59:59,15
LA0740053,8:00:00,9:59:59,15
LA0740072,8:00:00,9:59:59,15
LA0740091,8:00:00,9:59:59,15
LA0740034,8:00:00,9:59:59,15
LA0740015,8:00:00,9:59:59,15
LA0740082,8:00:00,9:59:59,15
LA0740063,8:00:00,9:59:59,15
LA0740044,8:00:00,9:59:59,15
LA0740025,8:00:00,9:59:59,15
LA0740054,8:00:00,9:59:59,15
LA0740073,8:00:00,9:59:59,15
LA0740092,8:00:00,9:59:59,15
LA0740035,8:00:00,9:59:59,15
LA0740064,10:00:00,14:59:59,16
LA0740083,10:00:00,14:59:59,16
LA0740026,10:00:00,14:59:59,16
LA0740045,10:00:00,14:59:59,16
LA0740074,10:00:00,14:59:59,16
LA0740055,10:00:00,14:59:59,16
LA0740036,10:00:00,14:59:59,16
LA0740093,10:00:00,14:59:59,16
LA0740084,10:00:00,14:59:59,16
LA0740065,10:00:00,14:59:59,16
LA0740046,10:00:00,14:59:59,16
LA0740027,10:00:00,14:59:59,16
LA0740056,10:00:00,14:59:59,16
LA0740075,10:00:00,14:59:59,16
LA0740094,10:00:00,14:59:59,16
LA0740037,10:00:00,14:59:59,16
LA0740066,10:00:00,14:59:59,16
LA0740085,10:00:00,14:59:59,16
LA0740028,10:00:00,14:59:59,16
LA0740047,10:00:00,14:59:59,16
LA0740076,10:00:00,14:59:59,16
LA0740057,10:00:00,14:59:59,16
LA0740038,10:00:00,14:59:59,16
LA0740095,10:00:00,14:59:59,16
LA0740086,10:00:00,14:59:59,16
LA0740067,10:00:00,14:59:59,16
LA0740048,10:00:00,14:59:59,16
LA0740029,10:00:00,14:59:59,16
LA0740058,10:00:00,14:59:59,16
LA0740077,10:00:00,14:59:59,16
LA0740096,10:00:00,14:59:59,16
LA0740039,10:00:00,14:59:59,16
LA0740068,10:00:00,14:59:59,16
LA0740087,10:00:00,14:59:59,16
LA07400210,10:00:00,14:59:59,16
LA0740049,10:00:00,14:59:59,16
LA0740059,10:00:00,14:59:59,16
LA0740078,10:00:00,14:59:59,16
LA0740097,15:00:00,16:59:59,15
LA07400310,15:00:00,16:59:59,15
LA0740069,15:00:00,16:59:59,15
LA0740088,15:00:00,16:59:59,15
LA07400211,15:00:00,16:59:59,15
LA07400410,15:00:00,16:59:59,15
LA07400510,15:00:00,16:59:59,15
LA0740079,15:00:00,16:59:59,15
LA07400311,15:00:00,16:59:59,15
LA0740098,15:00:00,16:59:59,15
LA07400610,15:00:00,16:59:59,15
LA0740089,15:00:00,16:59:59,15
LA07400212,15:00:00,16:59:59,15
LA07400411,15:00:00,16:59:59,15
LA07400511,15:00:00,16:59:59,15
LA07400710,15:00:00,16:59:59,15
LA07400312,17:00:00,18:59:59,16
LA0740099,17:00:00,18:59:59,16
LA07400611,17:00:00,18:59:59,16
LA07400810,17:00:00,18:59:59,16
LA07400213,17:00:00,18:59:59,16
LA07400412,17:00:00,18:59:59,16
LA07400711,17:00:00,18:59:59,16
LA07400512,17:00:00,18:59:59,16
LA0740016,17:00:00,18:59:59,16
LA07400910,17:00:00,18:59:59,16
LA07400313,17:00:00,18:59:59,16
LA07400612,17:00:00,18:59:59,16
LA07400811,17:00:00,18:59:59,16
LA07400214,17:00:00,18:59:59,16
LA07400413,17:00:00,18:59:59,16
LA07400712,17:00:00,18:59:59,16
LA07400513,17:00:00,18:59:59,16
LA0740017,19:00:00,20:59:59,18
LA07400911,19:00:00,20:59:59,18
LA07400314,19:00:00,20:59:59,18
LA07400613,19:00:00,20:59:59,18
LA07400812,19:00:00,20:59:59,18
LA07400414,19:00:00,20:59:59,18
LA07400215,19:00:00,20:59:59,18
LA07400514,19:00:00,20:59:59,18
LA0740018,19:00:00,20:59:59,18
LA07400912,19:00:00,20:59:59,18
LA07400315,19:00:00,20:59:59,18
LA07400614,19:00:00,20:59:59,18
LA07400415,19:00:00,20:59:59,18
LA07400216,19:00:00,20:59:59,18
LA0740019,21:00:00,21:59:59,20
LA07400515,21:00:00,21:59:59,20
LA07400316,21:00:00,21:59:59,20
LA07400615,21:00:00,21:59:59,20
LA07400416,21:00:00,21:59:59,20
LA07400217,21:00:00,21:59:59,20
LA07400516,21:00:00,21:59:59,20
LA07400110,22:00:00,23:59:59,25
LA07400616,22:00:00,23:59:59,25
LA07400317,22:00:00,23:59:59,25
LA07400218,22:00:00,23:59:59,25
LA07400517,22:00:00,23:59:59,25
LA07400111,22:00:00,23:59:59,25
LA07400318,22:00:00,23:59:59,25
LA07400617,22:00:00,23:59:59,25
LA07400518,22:00:00,23:59:59,25
LA07400618,22:00:00,23:59:59,25
SA0740011,5:00:00,6:59:59,25
SA0740021,5:00:00,6:59:59,25
SA0740012,5:00:00,6:59:59,25
SA0740031,5:00:00,6:59:59,25
SA0740022,5:00:00,6:59:59,25
SA0740013,7:00:00,7:59:59,26
SA0740032,7:00:00,7:59:59,26
SA0740023,7:00:00,7:59:59,26
SA0740014,7:00:00,7:59:59,26
SA0740033,7:00:00,7:59:59,26
SA0740024,8:00:00,8:59:59,25
SA0740041,8:00:00,8:59:59,25
SA0740034,8:00:00,8:59:59,25
SA0740015,8:00:00,8:59:59,25
SA0740025,8:00:00,8:59:59,25
SA0740042,8:00:00,8:59:59,25
SA0740035,9:00:00,9:59:59,21
SA0740016,9:00:00,9:59:59,21
SA0740051,9:00:00,9:59:59,21
SA0740026,9:00:00,9:59:59,21
SA0740043,9:00:00,9:59:59,21
SA0740036,10:00:00,11:59:59,17
SA0740017,10:00:00,11:59:59,17
SA0740052,10:00:00,11:59:59,17
SA0740061,10:00:00,11:59:59,17
SA0740027,10:00:00,11:59:59,17
SA0740044,10:00:00,11:59:59,17
SA0740037,10:00:00,11:59:59,17
SA0740018,10:00:00,11:59:59,17
SA0740071,10:00:00,11:59:59,17
SA0740062,10:00:00,11:59:59,17
SA0740053,10:00:00,11:59:59,17
SA0740028,10:00:00,11:59:59,17
SA0740045,10:00:00,11:59:59,17
SA0740038,10:00:00,11:59:59,17
SA0740019,10:00:00,11:59:59,17
SA0740072,10:00:00,11:59:59,17
SA0740063,12:00:00,12:59:59,16
SA0740054,12:00:00,12:59:59,16
SA0740029,12:00:00,12:59:59,16
SA0740046,12:00:00,12:59:59,16
SA0740039,12:00:00,12:59:59,16
SA07400110,12:00:00,12:59:59,16
SA0740073,12:00:00,12:59:59,16
SA0740064,12:00:00,12:59:59,16
SA0740055,13:00:00,13:59:59,17
SA07400210,13:00:00,13:59:59,17
SA0740047,13:00:00,13:59:59,17
SA07400310,13:00:00,13:59:59,17
SA07400111,13:00:00,13:59:59,17
SA0740074,13:00:00,13:59:59,17
SA0740065,13:00:00,13:59:59,17
SA0740056,14:00:00,14:59:59,18
SA07400211,14:00:00,14:59:59,18
SA07400311,14:00:00,14:59:59,18
SA0740048,14:00:00,14:59:59,18
SA0740075,14:00:00,14:59:59,18
SA0740066,14:00:00,14:59:59,18
SA07400212,14:00:00,14:59:59,18
SA0740057,14:00:00,14:59:59,18
SA07400312,15:00:00,16:59:59,17
SA0740049,15:00:00,16:59:59,17
SA0740076,15:00:00,16:59:59,17
SA0740067,15:00:00,16:59:59,17
SA0740058,15:00:00,16:59:59,17
SA07400213,15:00:00,16:59:59,17
SA07400313,15:00:00,16:59:59,17
SA07400410,15:00:00,16:59:59,17
SA0740068,15:00:00,16:59:59,17
SA0740077,15:00:00,16:59:59,17
SA07400214,15:00:00,16:59:59,17
SA0740059,15:00:00,16:59:59,17
SA07400411,15:00:00,16:59:59,17
SA07400314,15:00:00,16:59:59,17
SA0740069,17:00:00,17:59:59,18
SA0740078,17:00:00,17:59:59,18
SA07400215,17:00:00,17:59:59,18
SA07400510,17:00:00,17:59:59,18
SA07400315,17:00:00,17:59:59,18
SA07400412,17:00:00,17:59:59,18
SA0740079,18:00:00,19:59:59,20
SA07400610,18:00:00,19:59:59,20
SA07400511,18:00:00,19:59:59,20
SA07400216,18:00:00,19:59:59,20
SA07400413,18:00:00,19:59:59,20
SA07400316,18:00:00,19:59:59,20
SA07400611,18:00:00,19:59:59,20
SA07400710,18:00:00,19:59:59,20
SA07400217,18:00:00,19:59:59,20
SA07400512,18:00:00,19:59:59,20
SA07400317,18:00:00,19:59:59,20
SA07400414,18:00:00,19:59:59,20
SA07400612,18:00:00,19:59:59,20
SA07400711,18:00:00,19:59:59,20
SA07400218,20:00:00,20:59:59,21
SA07400513,20:00:00,20:59:59,21
SA07400318,20:00:00,20:59:59,21
SA07400415,20:00:00,20:59:59,21
SA07400712,20:00:00,20:59:59,21
SA07400613,21:00:00,21:59:59,25
SA07400514,21:00:00,21:59:59,25
SA07400219,21:00:00,21:59:59,25
SA07400416,21:00:00,21:59:59,25
SA07400319,21:00:00,21:59:59,25
SA07400614,21:00:00,21:59:59,25
SA07400515,22:00:00,22:59:59,27
SA07400220,22:00:00,22:59:59,27
SA07400417,22:00:00,22:59:59,27
SA07400320,22:00:00,22:59:59,27
SA07400221,23:00:00,23:59:59,28
SA07400516,23:00:00,23:59:59,28
SA07400418,23:00:00,23:59:59,28
FE0750011,7:00:00,7:59:59,25
FE0750021,7:00:00,7:59:59,25
FE0750012,7:00:00,7:59:59,25
FE0750013,7:00:00,7:59:59,25
FE0750022,7:00:00,7:59:59,25
FE0750014,8:00:00,8:59:59,20
FE0750023,8:00:00,8:59:59,20
FE0750015,8:00:00,8:59:59,20
FE0750024,8:00:00,8:59:59,20
FE0750016,8:00:00,8:59:59,20
FE0750025,8:00:00,8:59:59,20
FE0750017,9:00:00,9:59:59,22
FE0750026,9:00:00,9:59:59,22
